isbn,title,author,image_url,amazon_url,has_kindle,is_unlimited,is_prime_reading,has_audible,is_audible,updated_at,category,hp_anchor
9784532323677,NO RULES : 世界一「自由」な会社、NETFLIX,"Hastings,Reed,1960- Meyer,Erin 土方,奈美",https://books.google.com/books/content?id=LpPxzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/B08LDBNG74,True,False,False,False,False,2026-05-01 16:06:05,経営,i-23
9784788717947,会社の総資産額は少ないほうがいい : 銀行から融資を受けたかったら、この数字を見直しなさい,"菊地,宏,1964-",https://books.google.com/books/content?id=ikWwzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/4788717948,False,False,False,False,False,2026-05-01 16:06:22,経営,i-23
9784046065124,タピオカ屋はどこへいったのか? : 商売の始め方と儲け方がわかるビジネスのカラクリ,"菅原,由一,1975-",https://books.google.com/books/content?id=MWNi0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/B0CV7FKVSK,True,True,False,True,False,2026-05-01 16:06:38,マーケティングスキル,
9784480071279,ファンベース,佐藤尚之／著,https://cover.openbd.jp/9784480071279.jpg,https://www.amazon.co.jp/dp/B079JRSVVQ,True,False,False,False,False,2026-05-01 16:06:53,マーケティングスキル,
9784492047668,自分で選んでいるつもり : 行動科学に学ぶ驚異の心理バイアス,リチャード・ショットン 上原裕美子,https://books.google.com/books/content?id=mx8HEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.amazon.co.jp/dp/B0CYT4XW6L,True,False,False,True,False,2026-05-01 16:07:07,マーケティングスキル,i-24
9784023322622,ブログライティングの教科書 = BLOG WRITING TEXTBOOK : ブログ歴17年のプロが教える売れる文章術,"中島,大介,1986-",https://books.google.com/books/content?id=quJfzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/B0BK8Q94PK,True,False,False,False,False,2026-05-01 16:07:25,ライティングスキル,i-25
9784535574755,悪文,"岩淵,悦太郎",https://m.media-amazon.com/images/I/81DOZ03ACIL._SY342_.jpg,https://www.amazon.co.jp/dp/B00E7HMIA2,True,False,False,False,False,2026-05-01 16:07:43,ライティングスキル,i-25
9784492555774,究極のセールスレター : シンプルだけど、一生役に立つ!お客様の心をわしづかみにするためのバイブル,"Kennedy,DanS,1954- 神田,昌典 齋藤,慎子",https://books.google.com/books/content?id=OZFmEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.amazon.co.jp/dp/B09TKRV9TH,True,False,False,True,False,2026-05-01 16:07:58,ライティングスキル,
9784492531129,ロジカル・シンキング : 論理的な思考と構成のスキル,"照屋,華子 岡田,恵子",https://m.media-amazon.com/images/I/71WAGgARu7L._SY342_.jpg,https://www.amazon.co.jp/dp/B00978ZQOG,True,False,False,True,False,2026-05-01 16:08:13,ライティングスキル,
9784569847160,書くのがしんどい,"竹村,俊助,1980-",https://books.google.com/books/content?id=MszWzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/B08CKXKBFM,True,True,False,True,False,2026-05-01 16:08:26,ライティングスキル,i-25
9784815603076,売れるコピーライティング単語帖 = The Perfect Word & Phrase Book for Copywriters : 探しているフレーズが必ず見つかる言葉のアイデア2000,"神田,昌典 衣田,順一",https://books.google.com/books/content?id=t7bbDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.amazon.co.jp/dp/B086W1W2DB,True,False,False,False,False,2026-05-01 16:08:45,ライティングスキル,i-25
9784763138019,よけいなひと言を好かれるセリフに変える言いかえ図鑑,"大野,萌子",https://books.google.com/books/content?id=P0PHzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/B08G4K88P8,True,False,False,True,False,2026-05-01 16:08:58,ライティングスキル,i-25
9784484212258,書く仕事がしたい,"佐藤,友美,1976-",https://books.google.com/books/content?id=USyqzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/B09KG376V6,True,False,False,False,False,2026-05-01 16:09:15,ライティングスキル,i-25
9784800712738,世界一やさしいWebライティングの教科書1年生 : 再入門にも最適!,グリーゼ,https://books.google.com/books/content?id=uq3bzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/B08J2MTVJ1,True,False,False,False,False,2026-05-01 16:09:33,ライティングスキル,i-25
9784815618469,1冊ですべて身につくHTML & CSSとWebデザイン入門講座,"Mana,Webデザイナー",https://books.google.com/books/content?id=T5P3EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.amazon.co.jp/dp/B0CTM5Z6XQ,True,False,False,False,False,2026-05-01 16:09:49,プログラミングスキル,
9784873115658,リーダブルコード : より良いコードを書くためのシンプルで実践的なテクニック,"Boswell,Dustin Foucher,Trevor 角,征典",https://books.google.com/books/content?id=Wx1dLwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/4873115655,False,False,False,False,False,2026-05-01 16:10:05,プログラミングスキル,i-26
9784798039251,プログラムはこうして作られる = A computer program is built up in this way : プログラマの頭の中をのぞいてみよう,"平山,尚,1977-",https://books.google.com/books/content?id=-ItxzNp-wesC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.amazon.co.jp/dp/479803925X,False,False,False,False,False,2026-05-01 16:10:23,プログラミングスキル,i-26
9784296001231,コンピュータはなぜ動くのか = How Computers Work : 知っておきたいハードウエア&ソフトウエアの基礎知識,"矢沢,久雄,1961-",https://m.media-amazon.com/images/I/81bEv5dIDdL._SY342_.jpg,https://www.amazon.co.jp/dp/B0BHMS1BYP,True,False,False,False,False,2026-05-01 16:10:38,プログラミングスキル,i-26
9784296000197,プログラムはなぜ動くのか : 知っておきたいプログラミングの基礎知識,"矢沢,久雄,1961-",https://books.google.com/books/content?id=8dJyzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/B094J3CK1C,True,False,False,False,False,2026-05-01 16:10:56,プログラミングスキル,i-26
9784797382228,暗号技術入門 : 秘密の国のアリス,"結城,浩,1963-",https://m.media-amazon.com/images/I/91SA6QA8OxL._SY342_.jpg,https://www.amazon.co.jp/dp/B015643CPE,True,False,False,False,False,2026-05-01 16:11:11,プログラミングスキル,i-26
9784798046143,プリンシプルオブプログラミング = The Principles of Programming : 3年目までに身につけたい一生役立つ101の原理原則,"上田,勲",https://books.google.com/books/content?id=biseDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.amazon.co.jp/dp/B071V7MY82,True,True,False,False,False,2026-05-01 16:11:29,プログラミングスキル,
9784864010054,人月の神話,"Brooks,FrederickPhillips 滝沢,徹 牧野,祐子 富澤,昇",https://books.google.com/books/content?id=jX_aYgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/4864010056,True,False,False,False,False,2026-05-01 16:11:47,プログラミングスキル,
9784873115719,プログラマのためのサバイバルマニュアル,"Carter,Josh 長尾,高弘,1960-",https://books.google.com/books/content?id=I3iDMAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/487311571X,False,False,False,False,False,2026-05-01 16:12:05,プログラミングスキル,i-26
9784478103395,知的戦闘力を高める独学の技法,"山口,周,1970-",https://books.google.com/books/content?id=0M_GswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/B076Q2WHBN,True,False,False,True,False,2026-05-01 16:12:17,プログラミングスキル,i-26
9784839955557,ノンデザイナーズ・デザインブック,"Williams,Robin,1953- 吉川,典秀",https://books.google.com/books/content?id=in4ADQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.amazon.co.jp/dp/B01LW1BC2L,True,False,False,False,False,2026-05-01 16:12:33,デザインスキル,
9784863542204,小学生でもわかるお金にまつわるそもそも事典,"吹田,朝子 ごうだ,なみこ 水野,圭子",https://books.google.com/books/content?id=8WRYtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/B071HXNWD1,True,False,False,False,False,2026-05-01 16:12:50,子ども向け,
9784023322776,小学生でもわかる世界史,ぴよぴーよ速報,https://books.google.com/books/content?id=WJg80AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/B0CQC6KXV2,True,False,False,False,False,2026-05-01 16:13:05,子ども向け,i-28
9784344033597,いま君に伝えたいお金の話,"村上,世彰,1959-",https://books.google.com/books/content?id=HZ-tuwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/4344033590,True,False,False,True,False,2026-05-01 16:13:18,子ども向け,
9784344979871,池上彰のはじめてのお金の教科書,"池上,彰,1950- ふじわら,かずえ,1964-",https://books.google.com/books/content?id=r3GQuwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/4344979877,False,False,False,False,False,2026-05-01 16:13:35,子ども向け,
9784092591301,ドラえもん社会ワールドお金のひみつ,"藤子,不二雄F,1933-1996 藤子プロ 日本公認会計士協会 小学館",https://books.google.com/books/content?id=vGv8oAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.amazon.co.jp/dp/B0972HZN9L,True,False,False,False,False,2026-05-01 16:13:51,子ども向け,
9784478109687,DIE WITH ZERO : 人生が豊かになりすぎる究極のルール,"Perkins,WilliamO.,1969- 児島,修",https://m.media-amazon.com/images/I/816Dst4CAZL._SY342_.jpg,https://www.amazon.co.jp/dp/B08K88Z2XR,True,False,False,True,False,2026-05-01 15:56:45,,
